Season,Region,County,CDC Week,Week Ending Date,Age Group,Case Count,Hospitalization Count,Coordinate,FIPS
2023-2024,METRO,WESTCHESTER,40,10/07/2023,50-64,5,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,40,10/07/2023,65+,7,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,41,10/14/2023,0-4,11,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,41,10/14/2023,5-17,22,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,41,10/14/2023,18-49,20,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,41,10/14/2023,50-64,9,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,41,10/14/2023,65+,6,1,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,42,10/21/2023,0-4,13,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,42,10/21/2023,5-17,25,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,42,10/21/2023,18-49,12,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,42,10/21/2023,50-64,8,1,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,42,10/21/2023,65+,10,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,43,10/28/2023,0-4,15,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,43,10/28/2023,5-17,10,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,43,10/28/2023,18-49,29,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,43,10/28/2023,50-64,12,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,43,10/28/2023,65+,5,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,44,11/04/2023,0-4,13,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,44,11/04/2023,5-17,22,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,44,11/04/2023,18-49,26,1,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,44,11/04/2023,50-64,6,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,44,11/04/2023,65+,16,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,45,11/11/2023,0-4,18,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,45,11/11/2023,5-17,48,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,45,11/11/2023,18-49,50,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,45,11/11/2023,50-64,23,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,45,11/11/2023,65+,8,8,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,46,11/18/2023,0-4,34,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,46,11/18/2023,5-17,81,1,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,46,11/18/2023,18-49,100,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,46,11/18/2023,50-64,35,4,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,46,11/18/2023,65+,29,11,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,47,11/25/2023,0-4,30,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,47,11/25/2023,5-17,94,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,47,11/25/2023,18-49,116,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,47,11/25/2023,50-64,62,8,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,47,11/25/2023,65+,30,4,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,48,12/02/2023,0-4,67,0,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,48,12/02/2023,5-17,140,1,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,48,12/02/2023,18-49,187,4,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,48,12/02/2023,50-64,95,7,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,48,12/02/2023,65+,61,9,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,49,12/09/2023,0-4,118,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,49,12/09/2023,5-17,296,3,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,49,12/09/2023,18-49,228,10,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,49,12/09/2023,50-64,100,6,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,49,12/09/2023,65+,64,21,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,50,12/16/2023,0-4,176,1,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,50,12/16/2023,5-17,488,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,50,12/16/2023,18-49,385,7,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,50,12/16/2023,50-64,186,14,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,50,12/16/2023,65+,110,17,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,51,12/23/2023,0-4,216,2,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,51,12/23/2023,5-17,614,3,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,51,12/23/2023,18-49,598,15,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,51,12/23/2023,50-64,282,10,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,51,12/23/2023,65+,206,34,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,52,12/30/2023,0-4,207,9,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,52,12/30/2023,5-17,410,8,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,52,12/30/2023,18-49,674,17,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,52,12/30/2023,50-64,323,18,"(41.1527698, -73.745912)",36119
2023-2024,METRO,WESTCHESTER,52,12/30/2023,65+,268,76,"(41.1527698, -73.745912)",36119
2023-2024,WESTERN,WYOMING,41,10/14/2023,65+,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,42,10/21/2023,65+,1,1,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,44,11/04/2023,18-49,3,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,45,11/11/2023,18-49,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,46,11/18/2023,5-17,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,46,11/18/2023,18-49,2,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,46,11/18/2023,50-64,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,46,11/18/2023,65+,2,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,48,12/02/2023,0-4,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,48,12/02/2023,18-49,2,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,5-17,2,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,18-49,2,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,50-64,2,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,65+,4,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,5-17,4,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,18-49,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,50-64,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,65+,3,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,0-4,4,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,5-17,5,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,18-49,2,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,50-64,1,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,65+,6,1,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,0-4,4,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,5-17,7,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,18-49,9,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,50-64,6,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,65+,5,2,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,YATES,45,11/11/2023,65+,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,5-17,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,18-49,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,50-64,2,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,65+,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,0-4,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,5-17,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,18-49,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,50-64,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,65+,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,0-4,2,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,5-17,1,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,18-49,5,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,50-64,5,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,65+,4,2,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,0-4,2,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,5-17,6,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,18-49,8,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,50-64,6,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,65+,3,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,0-4,2,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,5-17,5,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,18-49,5,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,50-64,2,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,65+,1,0,"(42.6431, -77.1485)",36123
2023-2024,NYC,NEW YORK,40,10/07/2023,0-4,13,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,5-17,12,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,18-49,41,1,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,50-64,9,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,65+,12,6,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,0-4,8,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,5-17,12,1,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,18-49,32,3,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,50-64,12,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,65+,15,5,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,0-4,14,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,5-17,17,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,18-49,41,4,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,50-64,11,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,65+,13,5,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,0-4,15,1,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,5-17,30,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,18-49,46,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,50-64,22,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,65+,18,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,0-4,18,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,5-17,34,1,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,18-49,90,1,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,50-64,20,3,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,65+,13,1,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,0-4,19,3,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,5-17,73,4,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,18-49,126,7,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,50-64,44,6,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,65+,21,7,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,0-4,36,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,5-17,135,7,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,18-49,207,10,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,50-64,43,5,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,65+,52,13,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,0-4,50,4,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,5-17,136,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,18-49,214,9,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,50-64,84,13,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,65+,41,18,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,0-4,70,5,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,5-17,137,4,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,18-49,356,23,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,50-64,84,18,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,65+,84,22,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,0-4,90,2,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,5-17,215,3,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,18-49,402,30,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,50-64,142,29,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,65+,121,39,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,0-4,131,10,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,5-17,419,14,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,18-49,999,46,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,50-64,264,45,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,65+,204,55,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,0-4,221,14,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,5-17,613,20,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,18-49,1193,70,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,50-64,363,48,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,65+,314,95,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,0-4,200,18,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,5-17,396,19,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,18-49,957,64,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,50-64,361,45,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,65+,358,106,"(40.7831, -73.9712)",36061
2023-2024,NYC,BRONX,40,10/07/2023,0-4,8,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,5-17,25,2,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,18-49,40,8,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,50-64,10,3,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,65+,7,6,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,0-4,25,1,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,5-17,47,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,18-49,37,2,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,50-64,13,5,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,65+,10,4,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,0-4,16,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,5-17,52,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,18-49,42,5,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,50-64,13,4,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,65+,13,1,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,0-4,34,1,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,5-17,75,3,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,18-49,68,7,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,50-64,23,3,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,65+,12,1,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,0-4,28,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,5-17,87,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,18-49,73,4,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,50-64,22,3,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,65+,23,9,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,0-4,55,2,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,5-17,100,3,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,18-49,120,9,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,50-64,58,7,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,65+,20,9,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,0-4,70,1,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,5-17,190,1,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,18-49,182,9,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,50-64,66,2,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,65+,37,6,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,0-4,74,2,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,5-17,191,5,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,18-49,193,19,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,50-64,61,20,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,65+,53,29,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,0-4,127,2,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,5-17,328,1,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,18-49,332,37,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,50-64,138,21,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,65+,73,41,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,0-4,175,9,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,5-17,523,9,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,18-49,451,42,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,50-64,190,41,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,65+,108,56,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,0-4,341,10,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,5-17,970,16,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,18-49,845,46,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,50-64,320,55,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,65+,175,104,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,0-4,457,6,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,5-17,1203,8,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,18-49,1139,25,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,50-64,409,24,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,65+,267,36,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,0-4,495,4,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,5-17,737,5,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,18-49,1428,22,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,50-64,513,29,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,65+,336,22,"(40.8448, -73.8648)",36005
2023-2024,NYC,KINGS,40,10/07/2023,0-4,19,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,5-17,38,2,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,18-49,40,2,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,50-64,13,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,65+,11,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,0-4,14,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,5-17,27,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,18-49,38,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,50-64,10,3,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,65+,20,2,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,0-4,36,3,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,5-17,31,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,18-49,54,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,50-64,21,2,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,65+,12,2,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,0-4,33,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,5-17,47,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,18-49,76,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,50-64,26,4,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,65+,10,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,44,11/04/2023,0-4,22,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,44,11/04/2023,5-17,44,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,44,11/04/2023,18-49,63,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,44,11/04/2023,50-64,24,3,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,44,11/04/2023,65+,10,4,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,45,11/11/2023,0-4,30,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,45,11/11/2023,5-17,79,1,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,45,11/11/2023,18-49,120,4,"(40.6782, -73.9442)",36047
